P-3_normalized_wavelength_nm,P-3_normalized_abs_au,D-3_310nm_normalized_wavelength_nm,D-3_310nm_normalized_abs_au,P-3_plus_2M_HCl_normalized_wavelength_nm,P-3_plus_2M_HCl_normalized_abs_au,P-3_sat_NaHCO3_normalized_wavelength_nm,P-3_sat_NaHCO3_normalized_abs_au,D-3_310nm_repeat_normalized_wavelength_nm,D-3_310nm_repeat_normalized_abs_au,P-3_plus_2M_HCl_repeat_normalized_wavelength_nm,P-3_plus_2M_HCl_repeat_normalized_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-3_310nm_raw_wavelength_nm,D-3_310nm_raw_abs_au,P-3_plus_2M_HCl_raw_wavelength_nm,P-3_plus_2M_HCl_raw_abs_au,P-3_sat_NaHCO3_raw_wavelength_nm,P-3_sat_NaHCO3_raw_abs_au,D-3_310nm_repeat_raw_wavelength_nm,D-3_310nm_repeat_raw_abs_au,P-3_plus_2M_HCl_repeat_raw_wavelength_nm,P-3_plus_2M_HCl_repeat_raw_abs_au
617.00812,3.11E-04,617.00812,0.00623,617.00812,0.0048,617.00812,0.0069,617.00812,0.0082,617.00812,0.00238,617.00812,5.24E-05,617.00812,0.00105,617.00812,8.08E-04,617.00812,0.00116,617.00812,0.00138,617.00812,4.01E-04
616.49158,0.0043,616.49158,0.00479,616.49158,0.00899,616.49158,0.01044,616.49158,0.01222,616.49158,0.01004,616.49158,7.24E-04,616.49158,8.07E-04,616.49158,0.00151,616.49158,0.00176,616.49158,0.00206,616.49158,0.00169
616.0119,0.00688,616.0119,-0.00121,616.0119,0.01048,616.0119,0.0216,616.0119,0.01156,616.0119,0.00542,616.0119,0.00116,616.0119,-2.03E-04,616.0119,0.00177,616.0119,0.00364,616.0119,0.00195,616.0119,9.13E-04
615.4953,0.00111,615.4953,-0.00124,615.4953,0.0028,615.4953,0.00768,615.4953,0.00996,615.4953,0.00361,615.4953,1.87E-04,615.4953,-2.08E-04,615.4953,4.72E-04,615.4953,0.00129,615.4953,0.00168,615.4953,6.07E-04
615.01556,0.01164,615.01556,0.00999,615.01556,0.01432,615.01556,0.01925,615.01556,0.01594,615.01556,0.0128,615.01556,0.00196,615.01556,0.00168,615.01556,0.00241,615.01556,0.00324,615.01556,0.00268,615.01556,0.00216
614.49878,0.0023,614.49878,-0.00226,614.49878,0.00428,614.49878,0.00501,614.49878,0.01097,614.49878,0.00354,614.49878,3.87E-04,614.49878,-3.80E-04,614.49878,7.21E-04,614.49878,8.44E-04,614.49878,0.00185,614.49878,5.97E-04
613.98193,-6.27E-04,613.98193,3.08E-04,613.98193,0.00289,613.98193,0.01492,613.98193,0.00342,613.98193,0.0019,613.98193,-1.06E-04,613.98193,5.18E-05,613.98193,4.86E-04,613.98193,0.00251,613.98193,5.76E-04,613.98193,3.21E-04
613.50195,0.00598,613.50195,0.00101,613.50195,0.00969,613.50195,0.0138,613.50195,0.01222,613.50195,0.00574,613.50195,0.00101,613.50195,1.70E-04,613.50195,0.00163,613.50195,0.00232,613.50195,0.00206,613.50195,9.67E-04
612.98492,0.00165,612.98492,0.00146,612.98492,0.0027,612.98492,0.00664,612.98492,0.0083,612.98492,-4.71E-04,612.98492,2.78E-04,612.98492,2.46E-04,612.98492,4.55E-04,612.98492,0.00112,612.98492,0.0014,612.98492,-7.94E-05
612.50488,0.00553,612.50488,0.00224,612.50488,2.97E-04,612.50488,0.0063,612.50488,0.01054,612.50488,0.00185,612.50488,9.31E-04,612.50488,3.77E-04,612.50488,5.00E-05,612.50488,0.00106,612.50488,0.00178,612.50488,3.11E-04
611.98773,0.0127,611.98773,0.00153,611.98773,0.00811,611.98773,0.0156,611.98773,0.01253,611.98773,0.00981,611.98773,0.00214,611.98773,2.57E-04,611.98773,0.00137,611.98773,0.00263,611.98773,0.00211,611.98773,0.00165
611.50745,0.00187,611.50745,0.00114,611.50745,0.00666,611.50745,0.01349,611.50745,0.01058,611.50745,0.00605,611.50745,3.15E-04,611.50745,1.91E-04,611.50745,0.00112,611.50745,0.00227,611.50745,0.00178,611.50745,0.00102
610.99023,0.00168,610.99023,-0.00252,610.99023,0.00129,610.99023,0.01016,610.99023,0.01016,610.99023,0.00368,610.99023,2.83E-04,610.99023,-4.25E-04,610.99023,2.17E-04,610.99023,0.00171,610.99023,0.00171,610.99023,6.19E-04
610.50983,0.00483,610.50983,8.17E-04,610.50983,0.00768,610.50983,0.01308,610.50983,0.01195,610.50983,0.00811,610.50983,8.14E-04,610.50983,1.38E-04,610.50983,0.00129,610.50983,0.0022,610.50983,0.00201,610.50983,0.00137
609.99249,0.0019,609.99249,-0.00159,609.99249,-1.89E-04,609.99249,0.01063,609.99249,0.00885,609.99249,0.00116,609.99249,3.20E-04,609.99249,-2.67E-04,609.99249,-3.18E-05,609.99249,0.00179,609.99249,0.00149,609.99249,1.95E-04
609.5119,-0.00183,609.5119,-0.00178,609.5119,0.00507,609.5119,0.0122,609.5119,0.01007,609.5119,0.00285,609.5119,-3.09E-04,609.5119,-3.00E-04,609.5119,8.54E-04,609.5119,0.00206,609.5119,0.0017,609.5119,4.79E-04
608.99438,0.00381,608.99438,0.00407,608.99438,0.00706,608.99438,0.01598,608.99438,0.0148,608.99438,0.00749,608.99438,6.41E-04,608.99438,6.86E-04,608.99438,0.00119,608.99438,0.00269,608.99438,0.00249,608.99438,0.00126
608.51373,0.00231,608.51373,0.00132,608.51373,0.0032,608.51373,0.00984,608.51373,0.01047,608.51373,0.00442,608.51373,3.89E-04,608.51373,2.23E-04,608.51373,5.39E-04,608.51373,0.00166,608.51373,0.00176,608.51373,7.44E-04
607.99603,0.00273,607.99603,0.00349,607.99603,0.00236,607.99603,0.01155,607.99603,0.00912,607.99603,0.00431,607.99603,4.61E-04,607.99603,5.88E-04,607.99603,3.98E-04,607.99603,0.00194,607.99603,0.00154,607.99603,7.27E-04
607.51532,0.00769,607.51532,0.00817,607.51532,0.01005,607.51532,0.01548,607.51532,0.01686,607.51532,0.01394,607.51532,0.0013,607.51532,0.00138,607.51532,0.00169,607.51532,0.00261,607.51532,0.00284,607.51532,0.00235
606.99756,-0.00199,606.99756,-0.00105,606.99756,0.00104,606.99756,0.00745,606.99756,0.00662,606.99756,0.00542,606.99756,-3.36E-04,606.99756,-1.76E-04,606.99756,1.75E-04,606.99756,0.00125,606.99756,0.00112,606.99756,9.13E-04
606.51666,-7.76E-04,606.51666,8.22E-04,606.51666,0.00746,606.51666,0.01423,606.51666,0.01126,606.51666,-1.20E-04,606.51666,-1.31E-04,606.51666,1.38E-04,606.51666,0.00126,606.51666,0.0024,606.51666,0.0019,606.51666,-2.02E-05
605.99866,0.00179,605.99866,-5.86E-04,605.99866,0.00753,605.99866,0.01504,605.99866,0.01266,605.99866,0.0019,605.99866,3.02E-04,605.99866,-9.87E-05,605.99866,0.00127,605.99866,0.00253,605.99866,0.00213,605.99866,3.19E-04
605.51764,0.00294,605.51764,0.00281,605.51764,0.0067,605.51764,0.01383,605.51764,0.0098,605.51764,0.00414,605.51764,4.96E-04,605.51764,4.74E-04,605.51764,0.00113,605.51764,0.00233,605.51764,0.00165,605.51764,6.97E-04
604.99963,0.00115,604.99963,9.41E-04,604.99963,0.00441,604.99963,0.01168,604.99963,0.01204,604.99963,0.0015,604.99963,1.93E-04,604.99963,1.58E-04,604.99963,7.43E-04,604.99963,0.00197,604.99963,0.00203,604.99963,2.52E-04
604.51843,-0.01246,604.51843,-0.00369,604.51843,0.00245,604.51843,0.00746,604.51843,0.00646,604.51843,-9.65E-04,604.51843,-0.0021,604.51843,-6.22E-04,604.51843,4.13E-04,604.51843,0.00126,604.51843,0.00109,604.51843,-1.63E-04
604.00018,0.00195,604.00018,0.00152,604.00018,0.00605,604.00018,0.00832,604.00018,0.0113,604.00018,0.00243,604.00018,3.28E-04,604.00018,2.56E-04,604.00018,0.00102,604.00018,0.0014,604.00018,0.0019,604.00018,4.09E-04
603.48187,0.00411,603.48187,-0.00179,603.48187,0.00673,603.48187,0.01061,603.48187,0.01054,603.48187,0.00432,603.48187,6.92E-04,603.48187,-3.02E-04,603.48187,0.00113,603.48187,0.00179,603.48187,0.00177,603.48187,7.27E-04
603.00061,0.00547,603.00061,0.00251,603.00061,0.00452,603.00061,0.01065,603.00061,0.0102,603.00061,4.66E-04,603.00061,9.22E-04,603.00061,4.23E-04,603.00061,7.60E-04,603.00061,0.00179,603.00061,0.00172,603.00061,7.85E-05
602.48218,0.00115,602.48218,-0.00111,602.48218,0.00543,602.48218,0.01498,602.48218,0.01523,602.48218,0.00643,602.48218,1.93E-04,602.48218,-1.88E-04,602.48218,9.15E-04,602.48218,0.00252,602.48218,0.00256,602.48218,0.00108
602.00067,0.00461,602.00067,0.0076,602.00067,0.00867,602.00067,0.01166,602.00067,0.01459,602.00067,0.00715,602.00067,7.77E-04,602.00067,0.00128,602.00067,0.00146,602.00067,0.00196,602.00067,0.00246,602.00067,0.0012
601.48212,0.00744,601.48212,0.00375,601.48212,0.00763,601.48212,0.01336,601.48212,0.01371,601.48212,0.00594,601.48212,0.00125,601.48212,6.31E-04,601.48212,0.00128,601.48212,0.00225,601.48212,0.00231,601.48212,0.001
601.00055,0.00224,601.00055,0.00431,601.00055,0.00767,601.00055,0.0073,601.00055,0.01136,601.00055,0.0053,601.00055,3.78E-04,601.00055,7.26E-04,601.00055,0.00129,601.00055,0.00123,601.00055,0.00191,601.00055,8.92E-04
600.48181,6.86E-05,600.48181,-0.00284,600.48181,0.00489,600.48181,0.01136,600.48181,0.01071,600.48181,0.0033,600.48181,1.15E-05,600.48181,-4.78E-04,600.48181,8.23E-04,600.48181,0.00191,600.48181,0.0018,600.48181,5.56E-04
600.00012,-0.00395,600.00012,-0.0019,600.00012,-0.0012,600.00012,0.0055,600.00012,0.00843,600.00012,-0.00119,600.00012,-6.65E-04,600.00012,-3.20E-04,600.00012,-2.02E-04,600.00012,9.27E-04,600.00012,0.00142,600.00012,-2.00E-04
599.51831,-0.00227,599.51831,7.42E-05,599.51831,0.00674,599.51831,0.0079,599.51831,0.00937,599.51831,0.00726,599.51831,-3.82E-04,599.51831,1.25E-05,599.51831,0.00113,599.51831,0.00133,599.51831,0.00158,599.51831,0.00122
598.99939,-8.15E-05,598.99939,6.23E-05,598.99939,0.0076,598.99939,0.01127,598.99939,0.01078,598.99939,0.00329,598.99939,-1.37E-05,598.99939,1.05E-05,598.99939,0.00128,598.99939,0.0019,598.99939,0.00182,598.99939,5.54E-04
598.51752,-0.00619,598.51752,-0.0039,598.51752,0.00306,598.51752,0.01399,598.51752,0.00713,598.51752,0.00404,598.51752,-0.00104,598.51752,-6.57E-04,598.51752,5.15E-04,598.51752,0.00236,598.51752,0.0012,598.51752,6.81E-04
597.99847,0.00292,597.99847,0.00176,597.99847,0.00403,597.99847,0.01446,597.99847,0.01411,597.99847,0.00497,597.99847,4.92E-04,597.99847,2.96E-04,597.99847,6.78E-04,597.99847,0.00244,597.99847,0.00238,597.99847,8.37E-04
597.51636,0.0025,597.51636,9.73E-04,597.51636,0.00471,597.51636,0.01209,597.51636,0.01416,597.51636,0.0023,597.51636,4.21E-04,597.51636,1.64E-04,597.51636,7.94E-04,597.51636,0.00204,597.51636,0.00239,597.51636,3.88E-04
596.99719,0.00366,596.99719,4.58E-04,596.99719,0.00522,596.99719,0.01057,596.99719,0.01587,596.99719,0.00507,596.99719,6.16E-04,596.99719,7.71E-05,596.99719,8.79E-04,596.99719,0.00178,596.99719,0.00267,596.99719,8.55E-04
596.51508,-9.62E-04,596.51508,-2.66E-04,596.51508,0.00363,596.51508,0.00733,596.51508,0.00833,596.51508,7.18E-04,596.51508,-1.62E-04,596.51508,-4.48E-05,596.51508,6.12E-04,596.51508,0.00123,596.51508,0.0014,596.51508,1.21E-04
595.99579,-9.00E-04,595.99579,6.90E-04,595.99579,0.00631,595.99579,0.01311,595.99579,0.01029,595.99579,0.00601,595.99579,-1.52E-04,595.99579,1.16E-04,595.99579,0.00106,595.99579,0.00221,595.99579,0.00173,595.99579,0.00101
595.51343,-5.93E-04,595.51343,0.00175,595.51343,0.00642,595.51343,0.00968,595.51343,0.00889,595.51343,0.00257,595.51343,-9.99E-05,595.51343,2.95E-04,595.51343,0.00108,595.51343,0.00163,595.51343,0.0015,595.51343,4.33E-04
594.99402,-0.00179,594.99402,-0.00135,594.99402,0.00215,594.99402,0.0049,594.99402,0.00837,594.99402,-6.29E-05,594.99402,-3.01E-04,594.99402,-2.28E-04,594.99402,3.62E-04,594.99402,8.25E-04,594.99402,0.00141,594.99402,-1.06E-05
594.5116,0.00327,594.5116,0.00181,594.5116,0.00542,594.5116,0.0088,594.5116,0.01056,594.5116,0.00471,594.5116,5.51E-04,594.5116,3.05E-04,594.5116,9.13E-04,594.5116,0.00148,594.5116,0.00178,594.5116,7.94E-04
593.992,0.00982,593.992,0.00383,593.992,0.00927,593.992,0.01486,593.992,0.01598,593.992,0.00668,593.992,0.00165,593.992,6.46E-04,593.992,0.00156,593.992,0.0025,593.992,0.00269,593.992,0.00112
593.50946,0.00551,593.50946,0.00583,593.50946,0.00805,593.50946,0.01653,593.50946,0.01382,593.50946,0.00995,593.50946,9.28E-04,593.50946,9.81E-04,593.50946,0.00136,593.50946,0.00278,593.50946,0.00233,593.50946,0.00168
592.98969,0.00314,592.98969,0.00258,592.98969,0.00953,592.98969,0.0141,592.98969,0.00915,592.98969,0.00456,592.98969,5.29E-04,592.98969,4.35E-04,592.98969,0.00161,592.98969,0.00237,592.98969,0.00154,592.98969,7.68E-04
592.50708,-2.19E-04,592.50708,-0.00287,592.50708,0.00552,592.50708,0.00792,592.50708,0.00851,592.50708,0.00144,592.50708,-3.69E-05,592.50708,-4.84E-04,592.50708,9.29E-04,592.50708,0.00133,592.50708,0.00143,592.50708,2.42E-04
591.98724,0.00857,591.98724,-4.96E-04,591.98724,0.0094,591.98724,0.0166,591.98724,0.01464,591.98724,0.00698,591.98724,0.00144,591.98724,-8.36E-05,591.98724,0.00158,591.98724,0.0028,591.98724,0.00246,591.98724,0.00117
591.50439,0.00457,591.50439,0.00112,591.50439,0.00792,591.50439,0.01462,591.50439,0.01383,591.50439,0.00619,591.50439,7.69E-04,591.50439,1.88E-04,591.50439,0.00133,591.50439,0.00246,591.50439,0.00233,591.50439,0.00104
590.98444,-4.12E-04,590.98444,-0.00583,590.98444,0.00448,590.98444,0.00937,590.98444,0.00613,590.98444,0.00166,590.98444,-6.93E-05,590.98444,-9.81E-04,590.98444,7.55E-04,590.98444,0.00158,590.98444,0.00103,590.98444,2.79E-04
590.50146,1.67E-04,590.50146,4.12E-04,590.50146,0.0013,590.50146,0.00559,590.50146,0.00346,590.50146,0.0024,590.50146,2.81E-05,590.50146,6.94E-05,590.50146,2.18E-04,590.50146,9.42E-04,590.50146,5.82E-04,590.50146,4.04E-04
590.01855,0.00567,590.01855,0.00768,590.01855,0.00751,590.01855,0.0143,590.01855,0.01321,590.01855,0.0115,590.01855,9.55E-04,590.01855,0.00129,590.01855,0.00126,590.01855,0.00241,590.01855,0.00223,590.01855,0.00194
589.49841,0.00606,589.49841,8.25E-04,589.49841,0.00807,589.49841,0.01274,589.49841,0.01235,589.49841,3.03E-04,589.49841,0.00102,589.49841,1.39E-04,589.49841,0.00136,589.49841,0.00215,589.49841,0.00208,589.49841,5.11E-05
589.0152,0.00191,589.0152,0.00164,589.0152,0.00649,589.0152,0.00881,589.0152,0.01289,589.0152,0.00224,589.0152,3.21E-04,589.0152,2.76E-04,589.0152,0.00109,589.0152,0.00148,589.0152,0.00217,589.0152,3.77E-04
588.49493,-0.00113,588.49493,0.00137,588.49493,0.003,588.49493,0.01026,588.49493,0.01009,588.49493,0.00629,588.49493,-1.91E-04,588.49493,2.31E-04,588.49493,5.06E-04,588.49493,0.00173,588.49493,0.0017,588.49493,0.00106
588.01172,0.00172,588.01172,1.17E-04,588.01172,0.00589,588.01172,0.01367,588.01172,0.01057,588.01172,0.00824,588.01172,2.90E-04,588.01172,1.97E-05,588.01172,9.91E-04,588.01172,0.0023,588.01172,0.00178,588.01172,0.00139
587.49121,0.00618,587.49121,0.00244,587.49121,0.00843,587.49121,0.01445,587.49121,0.01204,587.49121,0.00747,587.49121,0.00104,587.49121,4.10E-04,587.49121,0.00142,587.49121,0.00243,587.49121,0.00203,587.49121,0.00126
587.00787,6.58E-04,587.00787,7.13E-05,587.00787,0.00858,587.00787,0.00693,587.00787,0.00879,587.00787,-1.29E-04,587.00787,1.11E-04,587.00787,1.20E-05,587.00787,0.00144,587.00787,0.00117,587.00787,0.00148,587.00787,-2.18E-05
586.4873,8.97E-04,586.4873,0.0059,586.4873,0.00665,586.4873,0.01097,586.4873,0.01178,586.4873,0.00647,586.4873,1.51E-04,586.4873,9.94E-04,586.4873,0.00112,586.4873,0.00185,586.4873,0.00198,586.4873,0.00109
586.00378,-8.87E-04,586.00378,7.56E-04,586.00378,-0.0022,586.00378,0.01302,586.00378,0.00856,586.00378,0.00192,586.00378,-1.49E-04,586.00378,1.27E-04,586.00378,-3.71E-04,586.00378,0.00219,586.00378,0.00144,586.00378,3.23E-04
585.48315,0.00374,585.48315,0.00795,585.48315,0.0136,585.48315,0.01925,585.48315,0.02279,585.48315,0.01139,585.48315,6.30E-04,585.48315,0.00134,585.48315,0.00229,585.48315,0.00324,585.48315,0.00384,585.48315,0.00192
584.99951,-5.97E-04,584.99951,0.0067,584.99951,0.00811,584.99951,0.01698,584.99951,0.017,584.99951,0.00615,584.99951,-1.01E-04,584.99951,0.00113,584.99951,0.00137,584.99951,0.00286,584.99951,0.00286,584.99951,0.00104
584.51587,0.00122,584.51587,6.22E-04,584.51587,0.00785,584.51587,0.01124,584.51587,0.01553,584.51587,0.00654,584.51587,2.05E-04,584.51587,1.05E-04,584.51587,0.00132,584.51587,0.00189,584.51587,0.00262,584.51587,0.0011
583.99493,6.94E-04,583.99493,-0.00143,583.99493,0.00768,583.99493,0.01241,583.99493,0.01299,583.99493,0.00315,583.99493,1.17E-04,583.99493,-2.41E-04,583.99493,0.00129,583.99493,0.00209,583.99493,0.00219,583.99493,5.31E-04
583.51117,5.86E-04,583.51117,-4.69E-04,583.51117,0.00643,583.51117,0.00728,583.51117,0.00834,583.51117,0.00184,583.51117,9.88E-05,583.51117,-7.90E-05,583.51117,0.00108,583.51117,0.00123,583.51117,0.0014,583.51117,3.10E-04
582.99011,-2.31E-04,582.99011,-3.84E-04,582.99011,0.00577,582.99011,0.01141,582.99011,0.00898,582.99011,0.00703,582.99011,-3.89E-05,582.99011,-6.47E-05,582.99011,9.71E-04,582.99011,0.00192,582.99011,0.00151,582.99011,0.00118
582.50616,0.00322,582.50616,0.00212,582.50616,0.0097,582.50616,0.01846,582.50616,0.01411,582.50616,0.00807,582.50616,5.43E-04,582.50616,3.58E-04,582.50616,0.00163,582.50616,0.00311,582.50616,0.00238,582.50616,0.00136
581.98499,0.0079,581.98499,0.00631,581.98499,0.00927,581.98499,0.01725,581.98499,0.01827,581.98499,0.01119,581.98499,0.00133,581.98499,0.00106,581.98499,0.00156,581.98499,0.0029,581.98499,0.00308,581.98499,0.00188
581.50098,-0.00304,581.50098,4.73E-04,581.50098,0.00431,581.50098,0.01364,581.50098,0.00764,581.50098,-9.72E-04,581.50098,-5.13E-04,581.50098,7.97E-05,581.50098,7.27E-04,581.50098,0.0023,581.50098,0.00129,581.50098,-1.64E-04
581.01691,0.001,581.01691,0.0035,581.01691,0.00838,581.01691,0.01167,581.01691,0.00626,581.01691,0.00752,581.01691,1.69E-04,581.01691,5.90E-04,581.01691,0.00141,581.01691,0.00197,581.01691,0.00105,581.01691,0.00127
580.49548,0.00328,580.49548,0.00498,580.49548,0.00289,580.49548,0.01054,580.49548,0.01216,580.49548,0.00292,580.49548,5.52E-04,580.49548,8.39E-04,580.49548,4.86E-04,580.49548,0.00177,580.49548,0.00205,580.49548,4.93E-04
580.01129,-0.00248,580.01129,-0.00126,580.01129,0.00119,580.01129,0.0106,580.01129,0.01103,580.01129,0.00307,580.01129,-4.18E-04,580.01129,-2.12E-04,580.01129,2.01E-04,580.01129,0.00179,580.01129,0.00186,580.01129,5.18E-04
579.48975,0.00521,579.48975,0.00314,579.48975,0.00874,579.48975,0.01409,579.48975,0.01329,579.48975,0.01322,579.48975,8.78E-04,579.48975,5.29E-04,579.48975,0.00147,579.48975,0.00237,579.48975,0.00224,579.48975,0.00223
579.00543,0.00228,579.00543,-8.36E-04,579.00543,0.0069,579.00543,0.01496,579.00543,0.01494,579.00543,0.00576,579.00543,3.83E-04,579.00543,-1.41E-04,579.00543,0.00116,579.00543,0.00252,579.00543,0.00252,579.00543,9.70E-04
578.48376,7.93E-04,578.48376,-0.00108,578.48376,0.00588,578.48376,0.01035,578.48376,0.00567,578.48376,-7.99E-04,578.48376,1.34E-04,578.48376,-1.81E-04,578.48376,9.90E-04,578.48376,0.00174,578.48376,9.54E-04,578.48376,-1.35E-04
577.99933,0.00346,577.99933,2.47E-04,577.99933,0.00515,577.99933,0.01549,577.99933,0.00924,577.99933,0.00781,577.99933,5.83E-04,577.99933,4.16E-05,577.99933,8.68E-04,577.99933,0.00261,577.99933,0.00156,577.99933,0.00132
577.51483,0.00478,577.51483,0.00496,577.51483,0.00565,577.51483,0.01315,577.51483,0.01565,577.51483,0.00674,577.51483,8.05E-04,577.51483,8.35E-04,577.51483,9.52E-04,577.51483,0.00222,577.51483,0.00264,577.51483,0.00113
576.99298,0.00488,576.99298,0.00631,576.99298,0.00922,576.99298,0.01239,576.99298,0.01745,576.99298,0.0057,576.99298,8.21E-04,576.99298,0.00106,576.99298,0.00155,576.99298,0.00209,576.99298,0.00294,576.99298,9.59E-04
576.50836,-9.49E-04,576.50836,-0.00176,576.50836,0.00339,576.50836,0.00799,576.50836,0.01024,576.50836,-0.00344,576.50836,-1.60E-04,576.50836,-2.97E-04,576.50836,5.71E-04,576.50836,0.00135,576.50836,0.00173,576.50836,-5.79E-04
575.98639,0.00501,575.98639,0.00347,575.98639,0.00943,575.98639,0.0138,575.98639,0.01543,575.98639,0.00541,575.98639,8.44E-04,575.98639,5.85E-04,575.98639,0.00159,575.98639,0.00232,575.98639,0.0026,575.98639,9.11E-04
575.50153,0.00231,575.50153,0.00213,575.50153,0.00755,575.50153,0.0152,575.50153,0.01661,575.50153,0.00696,575.50153,3.90E-04,575.50153,3.58E-04,575.50153,0.00127,575.50153,0.00256,575.50153,0.0028,575.50153,0.00117
575.01685,0.00128,575.01685,0.00472,575.01685,0.00887,575.01685,0.01324,575.01685,0.01335,575.01685,0.00671,575.01685,2.16E-04,575.01685,7.96E-04,575.01685,0.00149,575.01685,0.00223,575.01685,0.00225,575.01685,0.00113
574.49463,0.00378,574.49463,0.00384,574.49463,0.00567,574.49463,0.01091,574.49463,0.0137,574.49463,0.00644,574.49463,6.36E-04,574.49463,6.47E-04,574.49463,9.55E-04,574.49463,0.00184,574.49463,0.00231,574.49463,0.00108
574.0097,0.00316,574.0097,0.00118,574.0097,0.00463,574.0097,0.01055,574.0097,0.01094,574.0097,0.00253,574.0097,5.32E-04,574.0097,1.99E-04,574.0097,7.80E-04,574.0097,0.00178,574.0097,0.00184,574.0097,4.26E-04
573.48743,0.00643,573.48743,0.00223,573.48743,0.00773,573.48743,0.0121,573.48743,0.01469,573.48743,0.00448,573.48743,0.00108,573.48743,3.75E-04,573.48743,0.0013,573.48743,0.00204,573.48743,0.00247,573.48743,7.54E-04
573.00232,7.49E-04,573.00232,6.23E-04,573.00232,0.00687,573.00232,0.01247,573.00232,0.00934,573.00232,0.0022,573.00232,1.26E-04,573.00232,1.05E-04,573.00232,0.00116,573.00232,0.0021,573.00232,0.00157,573.00232,3.70E-04
572.51721,0.00102,572.51721,0.00416,572.51721,0.00498,572.51721,0.00989,572.51721,0.01585,572.51721,0.00169,572.51721,1.72E-04,572.51721,7.00E-04,572.51721,8.38E-04,572.51721,0.00166,572.51721,0.00267,572.51721,2.85E-04
571.99475,0.0048,571.99475,0.00283,571.99475,0.0083,571.99475,0.01438,571.99475,0.01479,571.99475,0.0055,571.99475,8.08E-04,571.99475,4.77E-04,571.99475,0.0014,571.99475,0.00242,571.99475,0.00249,571.99475,9.27E-04
571.50952,0.00743,571.50952,0.00585,571.50952,0.01117,571.50952,0.01812,571.50952,0.01572,571.50952,0.00623,571.50952,0.00125,571.50952,9.85E-04,571.50952,0.00188,571.50952,0.00305,571.50952,0.00265,571.50952,0.00105
570.98688,0.00256,570.98688,0.00521,570.98688,0.00638,570.98688,0.01666,570.98688,0.01485,570.98688,0.00481,570.98688,4.31E-04,570.98688,8.77E-04,570.98688,0.00107,570.98688,0.00281,570.98688,0.0025,570.98688,8.10E-04
570.50146,0.00592,570.50146,0.00666,570.50146,0.00656,570.50146,0.01908,570.50146,0.02163,570.50146,0.00915,570.50146,9.98E-04,570.50146,0.00112,570.50146,0.0011,570.50146,0.00321,570.50146,0.00364,570.50146,0.00154
570.01605,0.00357,570.01605,0.00545,570.01605,0.01042,570.01605,0.01376,570.01605,0.01373,570.01605,0.00454,570.01605,6.02E-04,570.01605,9.17E-04,570.01605,0.00175,570.01605,0.00232,570.01605,0.00231,570.01605,7.65E-04
569.49323,0.00641,569.49323,-0.00177,569.49323,0.00836,569.49323,0.01148,569.49323,0.01292,569.49323,0.00622,569.49323,0.00108,569.49323,-2.97E-04,569.49323,0.00141,569.49323,0.00193,569.49323,0.00218,569.49323,0.00105
569.00775,0.00162,569.00775,0.00119,569.00775,0.00827,569.00775,0.01146,569.00775,0.0075,569.00775,0.00347,569.00775,2.74E-04,569.00775,2.01E-04,569.00775,0.00139,569.00775,0.00193,569.00775,0.00126,569.00775,5.84E-04
568.4848,0.00125,568.4848,1.47E-04,568.4848,0.00206,568.4848,0.0105,568.4848,0.01088,568.4848,0.00339,568.4848,2.11E-04,568.4848,2.47E-05,568.4848,3.47E-04,568.4848,0.00177,568.4848,0.00183,568.4848,5.72E-04
567.99915,0.00822,567.99915,0.0075,567.99915,0.00665,567.99915,0.01436,567.99915,0.0147,567.99915,0.00503,567.99915,0.00138,567.99915,0.00126,567.99915,0.00112,567.99915,0.00242,567.99915,0.00248,567.99915,8.47E-04
567.51343,0.00482,567.51343,0.00933,567.51343,0.00819,567.51343,0.01387,567.51343,0.01391,567.51343,0.00793,567.51343,8.11E-04,567.51343,0.00157,567.51343,0.00138,567.51343,0.00234,567.51343,0.00234,567.51343,0.00133
566.9903,2.97E-04,566.9903,-0.00238,566.9903,0.00831,566.9903,0.00701,566.9903,0.01067,566.9903,0.00468,566.9903,5.01E-05,566.9903,-4.01E-04,566.9903,0.0014,566.9903,0.00118,566.9903,0.0018,566.9903,7.88E-04
566.50439,0.0028,566.50439,3.38E-04,566.50439,0.00504,566.50439,0.01318,566.50439,0.00817,566.50439,0.00222,566.50439,4.72E-04,566.50439,5.69E-05,566.50439,8.48E-04,566.50439,0.00222,566.50439,0.00138,566.50439,3.73E-04
