D-2_smoothed_normalized_wavelength_nm,D-2_smoothed_normalized_abs_au,P-2_smoothed_normalized_wavelength_nm,P-2_smoothed_normalized_abs_au,D-3_smoothed_normalized_wavelength_nm,D-3_smoothed_normalized_abs_au,P-3_smoothed_normalized_wavelength_nm,P-3_smoothed_normalized_abs_au,D-4_smoothed_normalized_wavelength_nm,D-4_smoothed_normalized_abs_au,P-4_smoothed_normalized_wavelength_nm,P-4_smoothed_normalized_abs_au,D-2_raw_wavelength_nm,D-2_raw_abs_au,P-2_raw_wavelength_nm,P-2_raw_abs_au,D-3_raw_wavelength_nm,D-3_raw_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-4_raw_wavelength_nm,D-4_raw_abs_au,P-4_raw_wavelength_nm,P-4_raw_abs_au
601.50049,5.97E-04,601.50049,-0.00107,601.51257,-7.76E-04,601.51257,-0.00191,601.50494,0.01203,601.50494,0.0126,601.50049,8.03E-04,601.50049,-2.46E-04,601.51257,5.70E-04,601.51257,-0.00188,601.50494,0.01078,601.50494,0.01123
600.9823,5.97E-04,600.9823,-0.00107,600.9942,-7.76E-04,600.9942,-0.00192,600.98688,0.0121,600.98688,0.0126,600.9823,2.51E-04,600.9823,-5.22E-04,600.9942,0.00182,600.9942,-0.00169,600.98688,0.01081,600.98688,0.0118
600.50098,9.61E-04,600.50098,-0.00107,600.51282,-0.00148,600.51282,-0.00192,600.5058,0.01213,600.5058,0.0131,600.50098,7.89E-04,600.50098,-7.16E-04,600.51282,1.02E-04,600.51282,-0.00178,600.5058,0.01089,600.5058,0.01168
599.98261,9.61E-04,599.98261,-0.00107,599.99432,-0.00192,599.99432,-0.00192,599.98755,0.01221,599.98755,0.0131,599.98261,0.00104,599.98261,-1.36E-04,599.99432,-0.00146,599.99432,-0.00189,599.98755,0.01114,599.98755,0.01181
599.50122,9.61E-04,599.50122,-0.00106,599.51276,-0.00192,599.51276,-0.00192,599.50629,0.01223,599.50629,0.0131,599.50122,4.67E-04,599.50122,-7.63E-05,599.51276,-0.00235,599.51276,-0.00209,599.50629,0.01095,599.50629,0.01206
598.98273,7.88E-04,598.98273,-8.27E-04,598.99408,-0.00192,598.99408,-0.00192,598.98792,0.01228,598.98792,0.01325,598.98273,4.68E-04,598.98273,-4.02E-04,598.99408,-0.0019,598.99408,-0.00181,598.98792,0.01104,598.98792,0.01163
598.50116,4.57E-04,598.50116,-9.81E-04,598.51245,-0.00192,598.51245,-0.00183,598.50653,0.01228,598.50653,0.01305,598.50116,1.51E-04,598.50116,-5.14E-04,598.51245,-0.00127,598.51245,-0.00141,598.50653,0.0109,598.50653,0.0121
597.98254,4.57E-04,597.98254,-9.81E-04,597.99371,-0.00179,597.99371,-0.00143,597.9881,0.01223,597.9881,0.01305,597.98254,3.83E-04,597.98254,-2.34E-05,597.99371,-0.00141,597.99371,-5.01E-04,597.9881,0.01155,597.9881,0.01231
597.50085,4.57E-04,597.50085,-9.81E-04,597.5119,-0.00148,597.5119,-0.00143,597.50653,0.01204,597.50653,0.01294,597.50085,2.22E-04,597.50085,-4.77E-04,597.5119,-9.83E-04,597.5119,8.15E-05,597.50653,0.01097,597.50653,0.01154
596.98206,7.76E-04,596.98206,-3.01E-04,596.99298,-0.00163,596.99298,-0.00134,596.98792,0.01204,596.98792,0.01294,596.98206,4.85E-04,596.98206,-8.58E-05,596.99298,-0.00176,596.99298,-0.00132,596.98792,0.01057,596.98792,0.01163
596.50037,7.76E-04,596.50037,-6.73E-04,596.51099,-0.00163,596.51099,-0.00141,596.50635,0.01187,596.50635,0.01292,596.50037,3.78E-04,596.50037,-1.46E-04,596.51099,-0.00146,596.51099,-0.00164,596.50635,0.01073,596.50635,0.01152
596.01849,9.13E-04,596.01849,-6.73E-04,595.992,-0.00179,595.992,-0.00166,595.98755,0.01187,595.98755,0.01283,596.01849,4.80E-04,596.01849,-5.15E-05,595.992,-0.0016,595.992,-0.0013,595.98755,0.01097,595.98755,0.01164
595.49951,9.13E-04,595.49951,-6.73E-04,595.50995,-0.00165,595.50995,-0.00166,595.5058,0.01196,595.5058,0.01271,595.49951,4.44E-04,595.49951,-3.28E-04,595.50995,-0.00126,595.50995,-0.00139,595.5058,0.01058,595.5058,0.01144
595.01758,9.87E-04,595.01758,-7.12E-04,594.99078,-0.00178,594.99078,-0.00181,594.98694,0.01196,594.98694,0.01271,595.01758,4.92E-04,595.01758,-5.02E-04,594.99078,-0.00208,594.99078,-0.00259,594.98694,0.01066,594.98694,0.01128
594.49847,0.00101,594.49847,-7.12E-04,594.50861,-0.00178,594.50861,-0.00181,594.50507,0.01196,594.50507,0.01271,594.49847,4.92E-04,594.49847,-1.60E-05,594.50861,-0.00162,594.50861,-0.00159,594.50507,0.01091,594.50507,0.01133
594.01642,0.00101,594.01642,-0.00103,593.98926,-0.00178,593.98926,-0.00184,593.98596,0.01219,593.98596,0.01271,594.01642,5.84E-04,594.01642,-3.46E-04,593.98926,-0.00175,593.98926,-0.00179,593.98596,0.01106,593.98596,0.01149
593.49713,0.00101,593.49713,-7.12E-04,593.50702,-0.00178,593.50702,-0.00181,593.50397,0.01219,593.50397,0.01289,593.49713,6.61E-04,593.49713,1.01E-05,593.50702,-0.00104,593.50702,-0.00159,593.50397,0.01087,593.50397,0.0123
593.01483,0.0012,593.01483,-7.12E-04,592.98755,-0.00178,592.98755,-0.00184,592.9848,0.01175,592.9848,0.01308,593.01483,-7.07E-04,593.01483,-0.00103,592.98755,-0.00176,592.98755,-0.00181,592.9848,0.01093,592.9848,0.01174
592.49554,7.65E-04,592.49554,-8.82E-05,592.50513,-0.00178,592.50513,-0.00193,592.50262,0.01175,592.50262,0.01308,592.49554,7.60E-04,592.49554,5.37E-04,592.50513,-0.00133,592.50513,-0.00143,592.50262,0.01042,592.50262,0.01199
592.01318,7.65E-04,592.01318,-8.82E-05,591.98547,-0.00178,591.98547,-0.00193,591.9834,0.01175,591.9834,0.01308,592.01318,9.43E-04,592.01318,5.04E-04,591.98547,-8.92E-04,591.98547,-0.00191,591.9834,0.01048,591.9834,0.01166
591.49365,7.70E-04,591.49365,-8.82E-05,591.50299,-0.00169,591.50299,-0.00202,591.5011,0.01175,591.5011,0.01308,591.49365,3.72E-04,591.49365,-4.29E-05,591.50299,-0.00178,591.50299,-0.00238,591.5011,0.01097,591.5011,0.01144
591.01117,7.70E-04,591.01117,-1.92E-04,590.98328,-0.00181,590.98328,-0.00242,590.98163,0.01215,590.98163,0.01308,591.01117,6.10E-04,591.01117,-1.57E-05,590.98328,-0.00151,590.98328,-0.00169,590.98163,0.01159,590.98163,0.01195
590.49152,7.70E-04,590.49152,-7.85E-04,590.50061,-0.00181,590.50061,-0.00242,590.49927,0.0123,590.49927,0.01341,590.49152,3.75E-04,590.49152,-3.82E-04,590.50061,-0.00166,590.50061,-0.00199,590.49927,0.01083,590.49927,0.012
590.00897,9.57E-04,590.00897,-7.85E-04,590.01782,-0.00169,590.01782,-0.00228,590.01678,0.01217,590.01678,0.01346,590.00897,7.49E-04,590.00897,-9.35E-05,590.01782,-0.00193,590.01782,-0.00238,590.01678,0.01172,590.01678,0.01218
589.4892,7.70E-04,589.4892,-7.99E-04,589.49792,-0.00169,589.49792,-0.00228,589.49719,0.01217,589.49719,0.01367,589.4892,7.96E-04,589.4892,-3.96E-04,589.49792,-0.00126,589.49792,-0.002,589.49719,0.01125,589.49719,0.01432
589.00641,9.57E-04,589.00641,-8.14E-04,589.01514,-0.0015,589.01514,-0.00228,589.01459,0.01217,589.01459,0.01367,589.00641,4.65E-04,589.00641,0.00236,589.01514,1.51E-04,589.01514,-0.00225,589.01459,0.01085,589.01459,0.0133
588.48645,5.84E-04,588.48645,-8.14E-04,588.49506,-0.00128,588.49506,-0.00209,588.49481,0.01217,588.49481,0.01361,588.48645,2.84E-04,588.48645,-3.89E-04,588.49506,-0.00148,588.49506,-0.00206,588.49481,0.0111,588.49481,0.01256
588.00366,5.84E-04,588.00366,-7.99E-04,588.01208,-0.00121,588.01208,-0.00209,588.01221,0.0121,588.01221,0.01326,588.00366,0.00146,588.00366,-6.67E-04,588.01208,-7.46E-04,588.01208,-0.0012,588.01221,0.01078,588.01221,0.01213
587.48364,5.49E-04,587.48364,-7.99E-04,587.49188,-0.00128,587.49188,-0.00181,587.49231,0.0121,587.49231,0.01325,587.48364,2.67E-04,587.48364,-2.05E-04,587.49188,-0.00119,587.49188,-6.93E-04,587.49231,0.01088,587.49231,0.01164
587.00067,5.49E-04,587.00067,-7.54E-04,587.00873,-0.00128,587.00873,-0.00122,587.00946,0.01208,587.00946,0.01306,587.00067,6.92E-04,587.00067,-3.66E-04,587.00873,-7.27E-04,587.00873,-9.41E-04,587.00946,0.01076,587.00946,0.01182
586.51758,5.49E-04,586.51758,-4.83E-04,586.48846,-0.00163,586.48846,-0.00181,586.48944,0.01208,586.48944,0.01306,586.51758,2.34E-04,586.51758,6.13E-04,586.48846,-0.00126,586.48846,-0.00179,586.48944,0.01095,586.48944,0.01181
585.99738,6.96E-04,585.99738,-4.83E-04,586.00519,-0.00185,586.00519,-0.00208,586.00641,0.01208,586.00641,0.01325,585.99738,4.43E-04,585.99738,-2.35E-04,586.00519,-0.00161,586.00519,3.18E-04,586.00641,0.01076,586.00641,0.01164
585.51428,4.81E-04,585.51428,-4.83E-04,585.48474,-0.00185,585.48474,-0.00208,585.48633,0.01229,585.48633,0.01325,585.51428,6.66E-04,585.51428,9.06E-05,585.48474,-0.00183,585.48474,-0.00213,585.48633,0.01108,585.48633,0.01222
584.99384,6.96E-04,584.99384,-4.83E-04,585.0014,-0.00185,585.0014,-0.00208,585.00317,0.01243,585.00317,0.01371,584.99384,3.39E-04,584.99384,2.39E-04,585.0014,-0.00207,585.0014,-0.00205,585.00317,0.01373,585.00317,0.01235
584.51056,5.23E-04,584.51056,-6.62E-04,584.51801,-0.00185,584.51801,-0.00208,584.48291,0.01273,584.48291,0.01371,584.51056,2.05E-04,584.51056,-4.00E-04,584.51801,-0.00175,584.51801,-0.0016,584.48291,0.01218,584.48291,0.01239
583.99005,5.23E-04,583.99005,-8.23E-04,583.99731,-0.00177,583.99731,-0.00205,583.99969,0.01273,583.99969,0.01369,583.99005,0.00101,583.99005,-1.21E-04,583.99731,-9.66E-04,583.99731,-0.00101,583.99969,0.01135,583.99969,0.01232
583.50665,5.23E-04,583.50665,-9.17E-04,583.51379,-0.0017,583.51379,-0.00163,583.51648,0.01273,583.51648,0.01353,583.50665,2.54E-04,583.50665,-3.22E-04,583.51379,-0.00168,583.51379,-0.00202,583.51648,0.01167,583.51648,0.01206
582.98602,0.00133,582.98602,-0.00102,582.99298,-0.0017,582.99298,-0.00205,582.99597,0.01273,582.99597,0.01342,582.98602,6.45E-04,582.98602,-6.00E-04,582.99298,-0.00153,582.99298,-0.00159,582.99597,0.01102,582.99597,0.0122
582.5025,0.00115,582.5025,-0.00102,582.50934,-0.00171,582.50934,-0.00219,582.51257,0.01236,582.51257,0.01342,582.5025,6.61E-04,582.5025,-4.46E-04,582.50934,-7.49E-04,582.50934,-6.75E-04,582.51257,0.0116,582.51257,0.01196
581.98169,0.00115,581.98169,-0.00123,581.98846,-0.00171,581.98846,-0.00219,581.99194,0.01224,581.99194,0.01342,581.98169,0.00375,581.98169,-4.98E-04,581.98846,-0.00203,581.98846,-0.00235,581.99194,0.01158,581.99194,0.01196
581.49811,0.00115,581.49811,-0.00102,581.50464,-0.00187,581.50464,-0.00234,581.50848,0.01224,581.50848,0.01342,581.49811,5.59E-04,581.49811,4.68E-05,581.50464,-0.00169,581.50464,-0.00216,581.50848,0.01074,581.50848,0.01248
581.01434,7.71E-04,581.01434,-0.00102,580.98358,-0.00187,580.98358,-0.00234,580.98773,0.01224,580.98773,0.01342,581.01434,3.06E-04,581.01434,-9.48E-04,580.98358,-0.00159,580.98358,-0.00164,580.98773,0.01091,580.98773,0.01227
580.49335,7.71E-04,580.49335,-2.22E-04,580.49969,-0.00187,580.49969,-0.00219,580.50403,0.01224,580.50403,0.01377,580.49335,7.33E-04,580.49335,5.23E-04,580.49969,-0.00184,580.49969,-0.00231,580.50403,0.01125,580.50403,0.01233
580.00952,7.71E-04,580.00952,-4.48E-04,580.01575,-0.00187,580.01575,-0.00199,579.98322,0.01225,579.98322,0.0133,580.00952,3.75E-04,580.00952,-1.08E-04,580.01575,-0.00161,580.01575,-0.00196,579.98322,0.01092,579.98322,0.01186
579.48846,7.71E-04,579.48846,-4.48E-04,579.49451,-0.00216,579.49451,-0.002,579.49939,0.0123,579.49939,0.0133,579.48846,4.94E-04,579.48846,-1.22E-05,579.49451,-0.00234,579.49451,-0.00187,579.49939,0.01097,579.49939,0.01227
579.00452,7.71E-04,579.00452,-5.00E-04,579.01038,-0.00216,579.01038,-0.00199,579.01563,0.0123,579.01563,0.0133,579.00452,9.51E-04,579.00452,-2.18E-04,579.01038,-0.00116,579.01038,-0.0012,579.01563,0.01144,579.01563,0.01169
578.48328,8.04E-04,578.48328,-5.00E-04,578.48907,-0.00216,578.48907,-0.00189,578.49457,0.01269,578.49457,0.01335,578.48328,7.54E-05,578.48328,-2.67E-04,578.48907,-0.00213,578.48907,-0.00197,578.49457,0.01131,578.49457,0.0119
577.99915,8.04E-04,577.99915,-5.49E-04,578.00482,-0.00176,578.00482,-0.00181,578.01056,0.01277,578.01056,0.01335,577.99915,7.42E-04,577.99915,-2.43E-04,578.00482,-0.00173,578.00482,-0.00178,578.01056,0.01143,578.01056,0.01235
577.51508,8.04E-04,577.51508,-7.39E-04,577.48328,-0.00176,577.48328,-0.00196,577.48938,0.01277,577.48938,0.01386,577.51508,3.91E-04,577.51508,-1.93E-04,577.48328,-0.00125,577.48328,-0.00173,577.48938,0.01138,577.48938,0.01235
576.99365,8.04E-04,576.99365,-7.39E-04,576.99896,-0.00176,576.99896,-0.00191,577.00531,0.01281,577.00531,0.01386,576.99365,5.59E-04,576.99365,-6.41E-04,576.99896,-0.00158,576.99896,-0.00155,577.00531,0.01141,577.00531,0.0124
576.5094,8.04E-04,576.5094,-7.99E-04,576.51459,-0.00187,576.51459,-0.00191,576.48395,0.01281,576.48395,0.0139,576.5094,4.85E-04,576.5094,-3.59E-04,576.51459,-0.0016,576.51459,-0.00194,576.48395,0.0115,576.48395,0.01266
575.98779,9.97E-04,575.98779,-7.99E-04,575.99292,-0.00191,575.99292,-0.00191,575.99982,0.01281,575.99982,0.01391,575.98779,1.44E-04,575.98779,-5.45E-05,575.99292,-0.00184,575.99292,-0.00188,575.99982,0.0115,575.99982,0.01264
575.50342,9.97E-04,575.50342,-7.39E-04,575.50836,-0.00191,575.50836,-0.00191,575.51556,0.0126,575.51556,0.01419,575.50342,0.00333,575.50342,-3.89E-04,575.50836,-0.00188,575.50836,-0.00142,575.51556,0.01189,575.51556,0.01239
574.98175,9.77E-04,574.98175,-2.74E-04,574.98651,-0.00191,574.98651,-0.00144,574.99408,0.0126,574.99408,0.01399,574.98175,5.30E-04,574.98175,-1.33E-04,574.98651,-0.00209,574.98651,-0.00112,574.99408,0.01114,574.99408,0.01294
574.49725,9.77E-04,574.49725,-2.74E-04,574.50195,-0.00191,574.50195,-0.00144,574.5097,0.0126,574.5097,0.01399,574.49725,6.52E-04,574.49725,9.06E-06,574.50195,-0.0018,574.50195,0.00418,574.5097,0.01123,574.5097,0.01292
574.01263,9.77E-04,574.01263,-2.74E-04,574.01721,-0.00182,574.01721,-0.00158,573.98798,0.0126,573.98798,0.01399,574.01263,4.75E-04,574.01263,1.22E-04,574.01721,-5.49E-04,574.01721,0.00104,573.98798,0.01158,573.98798,0.01247
573.49078,7.33E-04,573.49078,-1.16E-04,573.49512,-0.00182,573.49512,-0.00166,573.50348,0.01285,573.50348,0.01395,573.49078,1.81E-04,573.49078,3.07E-05,573.49512,-0.00117,573.49512,-0.00156,573.50348,0.01146,573.50348,0.01273
573.0061,5.37E-04,573.0061,-9.56E-04,573.01031,-0.00167,573.01031,-0.00175,572.98169,0.01292,572.98169,0.01395,573.0061,5.25E-04,573.0061,-4.65E-04,573.01031,-0.0014,573.01031,-0.00164,572.98169,0.01151,572.98169,0.01236
572.48407,5.37E-04,572.48407,-9.56E-04,572.48816,-0.00167,572.48816,-0.00207,572.49707,0.01292,572.49707,0.01395,572.48407,3.56E-04,572.48407,-5.64E-05,572.48816,-0.00234,572.48816,-0.00225,572.49707,0.01157,572.49707,0.01243
571.99927,5.37E-04,571.99927,-9.56E-04,572.0033,-0.00167,572.0033,-0.00207,572.01245,0.01292,572.01245,0.01395,571.99927,2.61E-04,571.99927,-4.66E-04,572.0033,-0.00164,572.0033,-0.00173,572.01245,0.01169,572.01245,0.0128
571.51447,5.37E-04,571.51447,-6.22E-04,571.51825,-0.00167,571.51825,-0.00207,571.49042,0.01273,571.49042,0.01411,571.51447,5.64E-04,571.51447,-2.83E-04,571.51825,-0.00165,571.51825,-0.00204,571.49042,0.01203,571.49042,0.01258
570.99225,5.37E-04,570.99225,-6.22E-04,570.99591,-0.00167,570.99591,-0.00207,571.00574,0.01273,571.00574,0.01415,570.99225,1.10E-04,570.99225,-3.03E-04,570.99591,-0.00155,570.99591,-0.00183,571.00574,0.01096,571.00574,0.01262
570.5072,4.84E-04,570.5072,-5.81E-04,570.5108,-0.00167,570.5108,-0.00207,570.48358,0.01273,570.48358,0.01412,570.5072,9.70E-04,570.5072,7.35E-05,570.5108,-0.00125,570.5108,-0.0017,570.48358,0.01135,570.48358,0.01261
569.98486,4.84E-04,569.98486,-5.32E-04,569.98834,-0.00183,569.98834,-0.00186,569.9986,0.01243,569.9986,0.01415,569.98486,0.0011,569.98486,4.74E-04,569.98834,-0.00254,569.98834,-0.00217,569.9986,0.01164,569.9986,0.01309
569.49976,0.00156,569.49976,-5.32E-04,569.50311,-0.0025,569.50311,-0.0022,569.51367,0.01243,569.51367,0.01412,569.49976,2.35E-04,569.49976,-2.59E-04,569.50311,-0.00141,569.50311,-0.00118,569.51367,0.01181,569.51367,0.01259
569.01465,0.00156,569.01465,-5.32E-04,569.01782,-0.0025,569.01782,-0.0022,568.99139,0.01243,568.99139,0.01394,569.01465,7.83E-04,569.01465,-8.02E-06,569.01782,-0.0018,569.01782,-0.00158,568.99139,0.01108,568.99139,0.01307
568.49213,0.00106,568.49213,-5.32E-04,568.49512,-0.00233,568.49512,-0.00218,568.50635,0.01243,568.50635,0.01382,568.49213,7.59E-04,568.49213,-3.74E-04,568.49512,-0.00247,568.49512,-0.00226,568.50635,0.01084,568.50635,0.01242
568.00684,0.00156,568.00684,-1.65E-05,568.00977,-0.00233,568.00977,-0.00218,567.98389,0.01243,567.98389,0.01382,568.00684,0.00185,568.00684,2.69E-04,568.00977,-0.00229,568.00977,-0.00215,567.98389,0.01132,567.98389,0.01152
567.48413,0.00149,567.48413,9.54E-05,567.48688,-0.00233,567.48688,-0.00225,567.4986,0.0127,567.4986,0.01382,567.48413,5.17E-04,567.48413,4.64E-05,567.48688,-0.0013,567.48688,-0.00161,567.4986,0.01162,567.4986,0.01232
566.99878,0.0011,566.99878,9.54E-05,567.00134,-0.00204,567.00134,-0.00218,567.01343,0.0127,567.01343,0.01382,566.99878,0.00102,566.99878,0.00721,567.00134,-0.00136,567.00134,-0.00156,567.01343,0.01176,567.01343,0.01275
566.51331,0.0011,566.51331,-1.07E-04,566.51581,-0.00159,566.51581,-0.00163,566.49078,0.01264,566.49078,0.01431,566.51331,7.26E-04,566.51331,0.00426,566.51581,-0.00201,566.51581,-0.00222,566.49078,0.01151,566.49078,0.01291
565.99048,0.00123,565.99048,-1.07E-04,565.9928,-0.00166,565.9928,-0.00159,566.00531,0.01264,566.00531,0.01432,565.99048,5.33E-04,565.99048,-5.22E-05,565.9928,-0.00135,565.9928,-9.28E-04,566.00531,0.01127,566.00531,0.01277
565.50488,0.00123,565.50488,-1.10E-04,565.50714,-0.00166,565.50714,-0.00204,565.48261,0.01264,565.48261,0.01439,565.50488,5.96E-04,565.50488,-1.62E-04,565.50714,-0.00157,565.50714,-0.0012,565.48261,0.01126,565.48261,0.01286
564.98187,0.00123,564.98187,-1.10E-04,564.98395,-0.00166,564.98395,-0.00204,564.99713,0.01264,564.99713,0.01439,564.98187,7.60E-04,564.98187,6.16E-04,564.98395,-0.00164,564.98395,-0.00126,564.99713,0.01169,564.99713,0.01282
564.49622,0.00139,564.49622,-2.23E-04,564.49817,-0.00166,564.49817,-0.00204,564.5116,0.01286,564.5116,0.01439,564.49622,6.78E-04,564.49622,-5.34E-05,564.49817,-0.00136,564.49817,-0.00201,564.5116,0.01195,564.5116,0.01297
564.01038,0.00149,564.01038,-1.10E-04,564.01227,-0.00173,564.01227,-0.00204,563.98859,0.01289,563.98859,0.01439,564.01038,9.48E-04,564.01038,2.03E-05,564.01227,-0.00171,564.01227,-0.00227,563.98859,0.01146,563.98859,0.01315
563.48724,0.00139,563.48724,-2.23E-04,563.48889,-0.00244,563.48889,-0.00231,563.50287,0.01286,563.50287,0.01419,563.48724,7.49E-04,563.48724,-1.09E-04,563.48889,-0.00163,563.48889,-0.00128,563.50287,0.01149,563.50287,0.01265
563.0014,0.00149,563.0014,-2.23E-04,563.00293,-0.00244,563.00293,-0.00231,563.01721,0.01286,563.01721,0.01419,563.0014,7.25E-04,563.0014,4.39E-04,563.00293,-0.0024,563.00293,-0.00194,563.01721,0.0116,563.01721,0.01282
562.5155,0.00149,562.5155,-2.23E-04,562.51691,-0.00244,562.51691,-0.00196,562.49408,0.01289,562.49408,0.01419,562.5155,4.03E-04,562.5155,-4.75E-04,562.51691,-0.00254,562.51691,-0.00259,562.49408,0.01146,562.49408,0.01251
561.99213,0.00106,561.99213,4.43E-04,561.99335,-0.00244,561.99335,-0.00196,562.00824,0.01302,562.00824,0.01427,561.99213,0.0014,561.99213,2.35E-04,561.99335,-0.00103,561.99335,-0.00123,562.00824,0.01202,562.00824,0.01346
561.5061,0.00103,561.5061,-1.31E-04,561.5072,-0.00232,561.5072,-0.00205,561.48492,0.01304,561.48492,0.01427,561.5061,0.00109,561.5061,3.92E-04,561.5072,-0.00229,561.5072,-0.0018,561.48492,0.01189,561.48492,0.01272
560.98261,0.00106,560.98261,-1.31E-04,560.98352,-0.00205,560.98352,-0.00195,560.99896,0.01304,560.99896,0.01427,560.98261,5.16E-04,560.98261,2.15E-04,560.98352,-0.00202,560.98352,-0.00192,560.99896,0.01179,560.99896,0.01302
560.4964,0.00103,560.4964,-1.31E-04,560.49725,-0.00205,560.49725,-0.00195,560.51294,0.01304,560.51294,0.01405,560.4964,5.03E-04,560.4964,-6.37E-05,560.49725,-0.00148,560.49725,-0.00202,560.51294,0.01163,560.51294,0.01277
560.01019,0.00103,560.01019,-2.84E-04,560.01086,-0.00181,560.01086,-0.00205,559.98944,0.0129,559.98944,0.01405,560.01019,7.45E-04,560.01019,-2.77E-04,560.01086,-0.00121,560.01086,-0.00118,559.98944,0.01149,559.98944,0.01252
559.48651,0.00103,559.48651,-2.84E-04,559.48706,-0.00179,559.48706,-0.00213,559.5033,0.0129,559.5033,0.01405,559.48651,4.39E-04,559.48651,1.21E-04,559.48706,-0.00179,559.48706,-0.0018,559.5033,0.01165,559.5033,0.01249
559.00018,0.00135,559.00018,-2.84E-04,559.00061,-0.00179,559.00061,-0.00213,559.01715,0.0129,559.01715,0.01405,559.00018,6.61E-04,559.00018,-1.38E-04,559.00061,-0.00177,559.00061,-0.0021,559.01715,0.01134,559.01715,0.01271
558.51379,0.00135,558.51379,-1.57E-04,558.51404,-0.00179,558.51404,-0.00213,558.49347,0.01272,558.49347,0.01426,558.51379,6.55E-04,558.51379,-7.64E-05,558.51404,-0.00101,558.51404,-0.0021,558.49347,0.01156,558.49347,0.01285
557.98987,0.00136,557.98987,-1.57E-04,557.99011,-0.00179,557.99011,-0.00213,558.00714,0.01237,558.00714,0.01426,557.98987,8.69E-04,557.98987,4.59E-04,557.99011,-0.00159,557.99011,-0.00233,558.00714,0.01185,558.00714,0.01291
557.50336,0.00179,557.50336,-3.81E-05,557.50336,-0.00172,557.50336,-0.00213,557.48334,0.01237,557.48334,0.01442,557.50336,9.10E-04,557.50336,3.43E-04,557.50336,-0.00169,557.50336,-0.00209,557.48334,0.01097,557.48334,0.01324
557.01678,0.00179,557.01678,-3.81E-05,557.01672,-0.00172,557.01672,-0.00212,556.99695,0.01237,556.99695,0.01449,557.01678,0.00296,557.01678,4.88E-05,557.01672,-0.00214,557.01672,-0.00181,556.99695,0.01103,556.99695,0.01265
556.49274,0.00162,556.49274,-7.34E-05,556.49255,-0.00172,556.49255,-0.00183,556.51044,0.01237,556.51044,0.01463,556.49274,9.50E-04,556.49274,-1.85E-05,556.49255,-0.00162,556.49255,-0.00173,556.51044,0.01122,556.51044,0.01304
556.00604,0.00151,556.00604,-7.34E-05,556.00568,-0.00211,556.00568,-0.00175,555.98645,0.01259,555.98645,0.01463,556.00604,4.96E-04,556.00604,-2.88E-04,556.00568,-0.00162,556.00568,-0.00139,555.98645,0.01194,555.98645,0.01322
555.48187,0.00151,555.48187,-7.34E-05,555.48132,-0.00197,555.48132,-0.00175,555.49982,0.01311,555.49982,0.01484,555.48187,7.88E-04,555.48187,-3.57E-05,555.48132,-0.00167,555.48132,-0.00143,555.49982,0.01168,555.49982,0.01337
554.99506,0.00113,554.99506,-7.34E-05,554.99445,-0.00197,554.99445,-0.00168,555.01318,0.01339,555.01318,0.015,554.99506,7.34E-04,554.99506,2.76E-04,554.99445,-0.00208,554.99445,-0.00166,555.01318,0.01197,555.01318,0.01388
554.50824,0.00133,554.50824,5.68E-04,554.50739,-0.00197,554.50739,-0.00168,554.48901,0.01311,554.48901,0.01532,554.50824,9.37E-04,554.50824,5.49E-04,554.50739,-0.00194,554.50739,-0.00175,554.48901,0.01232,554.48901,0.0137
553.98383,0.00133,553.98383,7.37E-04,553.98291,-0.00207,553.98291,-0.00178,554.0022,0.01317,554.0022,0.01532,553.98383,5.49E-04,553.98383,3.58E-04,553.98291,-0.00171,553.98291,-0.0014,554.0022,0.01206,554.0022,0.0139
553.49689,0.00113,553.49689,7.37E-04,553.49579,-0.00197,553.49579,-0.00178,553.51544,0.01317,553.51544,0.015,553.49689,6.48E-04,553.49689,0.00618,553.49579,-0.00189,553.49579,-0.00123,553.51544,0.01161,553.51544,0.01366
553.00983,0.00112,553.00983,-2.36E-04,553.00867,-0.00192,553.00867,-0.00161,552.99109,0.01302,552.99109,0.01491,553.00983,0.00106,553.00983,0.00301,553.00867,-0.00204,553.00867,-0.002,552.99109,0.01173,552.99109,0.0129
