P-1_temperature_C,P-1_weight_mg,P-1_weight_percent,P-2_temperature_C,P-2_weight_mg,P-2_weight_percent,P-3_temperature_C,P-3_weight_mg,P-3_weight_percent,P-4_temperature_C,P-4_weight_mg,P-4_weight_percent
183.1085,2.87961,71.88109,183.3022,3.62106,82.75481,172.2136,7.42493,93.26597,324.3824,-0.12627,1.15247
183.192,2.87553,71.7792,183.3852,3.61891,82.70572,172.2956,7.4227,93.23858,324.5502,-0.12615,1.15518
183.275,2.87136,71.67515,183.4679,3.61605,82.64025,172.3798,7.42049,93.21135,324.7192,-0.12581,1.16305
183.3564,2.86715,71.56991,183.5515,3.61254,82.56012,172.4617,7.41826,93.18385,324.8878,-0.12524,1.17634
183.4416,2.86285,71.4627,183.6348,3.60943,82.48905,172.5463,7.41609,93.15708,325.0532,-0.12447,1.19429
183.5231,2.85862,71.35706,183.7189,3.60709,82.43557,172.6282,7.41393,93.13044,325.2211,-0.12431,1.198
183.6072,2.85442,71.2523,183.8011,3.6048,82.38328,172.7123,7.41179,93.10411,325.388,-0.12455,1.1923
183.6916,2.85015,71.14556,183.8854,3.60173,82.31312,172.7951,7.4094,93.07469,325.5552,-0.12504,1.18091
183.7746,2.84588,71.03892,183.9685,3.59819,82.23219,172.8794,7.40686,93.0434,325.722,-0.12548,1.17071
183.8585,2.84144,70.92824,184.0509,3.59504,82.16023,172.9635,7.40415,93.00998,325.8892,-0.1258,1.16328
183.941,2.83703,70.81806,184.1349,3.59253,82.10268,173.0471,7.40158,92.97831,326.0548,-0.12602,1.1583
184.0231,2.83255,70.7062,184.2171,3.59013,82.04786,173.1299,7.39919,92.94887,326.2238,-0.12632,1.15131
184.1075,2.82807,70.5945,184.2998,3.58704,81.9774,173.2131,7.39697,92.92162,326.3898,-0.12659,1.14512
184.1893,2.82356,70.48192,184.3846,3.58343,81.89478,173.2949,7.39481,92.89498,326.5554,-0.12683,1.13949
184.2727,2.81909,70.37031,184.4684,3.5802,81.82103,173.3785,7.39266,92.86851,326.7237,-0.12703,1.13494
184.3562,2.81469,70.26045,184.5511,3.57773,81.76447,173.4633,7.39065,92.84368,326.8931,-0.12725,1.12989
184.4391,2.81042,70.15394,184.6344,3.5753,81.709,173.546,7.38859,92.81839,327.0604,-0.12725,1.12986
184.5222,2.80612,70.04665,184.717,3.57221,81.63848,173.6291,7.38639,92.79122,327.2263,-0.12734,1.12761
184.6046,2.80171,69.93645,184.8007,3.5686,81.55593,173.7129,7.38406,92.7625,327.3938,-0.12752,1.12357
184.6888,2.79733,69.82711,184.8826,3.5651,81.47596,173.7956,7.38178,92.73445,327.5583,-0.1278,1.11698
184.7711,2.79305,69.72025,184.9665,3.56234,81.41275,173.8792,7.37956,92.70707,327.7264,-0.1279,1.11468
184.8547,2.78872,69.61209,185.0502,3.5598,81.35477,173.9606,7.37735,92.67994,327.8934,-0.12793,1.11402
184.9378,2.78428,69.50123,185.1337,3.55676,81.28529,174.0454,7.3751,92.65218,328.0612,-0.128,1.11235
185.0209,2.7798,69.3895,185.2165,3.55304,81.20021,174.1291,7.37308,92.62727,328.229,-0.12804,1.11146
185.1047,2.77536,69.2787,185.2977,3.54944,81.1181,174.2114,7.37153,92.60816,328.3956,-0.12821,1.10756
185.1884,2.77105,69.17116,185.3817,3.54673,81.05603,174.2949,7.36995,92.58873,328.5631,-0.1284,1.10319
185.2721,2.7668,69.0649,185.4659,3.54438,81.00232,174.378,7.36768,92.56078,328.7308,-0.12853,1.10019
185.3545,2.76228,68.95224,185.5482,3.54126,80.93097,174.4626,7.36511,92.52904,328.8972,-0.12861,1.09829
185.439,2.7578,68.84049,185.6316,3.53755,80.84623,174.5449,7.36244,92.49615,329.0638,-0.12875,1.09506
185.5216,2.75325,68.72679,185.7147,3.53401,80.76528,174.628,7.35975,92.46303,329.2325,-0.12892,1.09106
185.6053,2.74866,68.61216,185.7996,3.53134,80.70435,174.7086,7.3571,92.43046,329.3975,-0.12903,1.08845
185.6878,2.74412,68.49888,185.8828,3.52902,80.65122,174.7948,7.35438,92.39686,329.5656,-0.12916,1.08563
185.7714,2.73981,68.39127,185.9644,3.526,80.58231,174.875,7.35191,92.36644,329.7314,-0.1292,1.08459
185.8554,2.73557,68.28533,186.0484,3.52224,80.49643,174.9592,7.34949,92.33665,329.8978,-0.12932,1.08179
185.9368,2.73101,68.17153,186.1337,3.51869,80.41523,175.0414,7.34694,92.30524,330.0649,-0.12937,1.08066
186.0211,2.72635,68.05523,186.2152,3.51583,80.34994,175.1262,7.34437,92.27358,330.233,-0.12933,1.08149
186.1036,2.72169,67.93906,186.2986,3.51319,80.28963,175.2096,7.3419,92.24318,330.3987,-0.12935,1.08103
186.187,2.71707,67.82361,186.3817,3.51031,80.22365,175.2914,7.33946,92.21314,330.567,-0.12955,1.07641
186.2719,2.7125,67.70953,186.4653,3.50687,80.14514,175.3741,7.33703,92.18316,330.7346,-0.12963,1.07468
186.3541,2.708,67.59725,186.5494,3.50338,80.06548,175.4579,7.33452,92.15229,330.9016,-0.12969,1.07328
186.4345,2.70348,67.48432,186.6315,3.50042,79.9976,175.5418,7.33174,92.11799,331.0687,-0.12971,1.07288
186.5207,2.69899,67.37224,186.7158,3.49773,79.93612,175.6236,7.32909,92.08534,331.2358,-0.12979,1.07087
186.6048,2.69446,67.25922,186.7993,3.4944,79.86014,175.7072,7.32656,92.05418,331.4014,-0.13001,1.0659
186.6861,2.68978,67.14239,186.8825,3.49036,79.76771,175.7902,7.32407,92.0236,331.5686,-0.13019,1.06176
186.7694,2.68498,67.0226,186.9648,3.4866,79.68183,175.8725,7.3216,91.99311,331.736,-0.13,1.066
186.8521,2.68015,66.90193,187.0476,3.48364,79.61414,175.9551,7.31908,91.96209,331.9042,-0.13,1.06611
186.9374,2.67549,66.78584,187.1318,3.48095,79.55271,176.0392,7.3164,91.92909,332.0706,-0.13023,1.06082
187.0197,2.67096,66.67263,187.2132,3.4778,79.48074,176.1246,7.31359,91.89448,332.2378,-0.13044,1.05576
187.1015,2.66638,66.55823,187.2983,3.47388,79.39118,176.2066,7.31077,91.85967,332.4046,-0.13047,1.05523
187.1856,2.66175,66.44281,187.3811,3.47006,79.30392,176.2871,7.30794,91.82478,332.5718,-0.13051,1.05423
187.2693,2.65703,66.32484,187.4645,3.46692,79.23221,176.3705,7.3051,91.78987,332.7392,-0.13072,1.04935
187.3515,2.65238,66.20889,187.5463,3.46425,79.17105,176.4543,7.30239,91.75651,332.9071,-0.13088,1.04559
187.4333,2.64779,66.09419,187.6288,3.46106,79.09821,176.5374,7.29972,91.7236,333.0739,-0.13103,1.04216
187.5182,2.64316,65.97861,187.7125,3.45718,79.00943,176.6219,7.29709,91.69124,333.2405,-0.1311,1.04058
187.6023,2.63843,65.86069,187.797,3.45342,78.92357,176.7054,7.29466,91.66122,333.4075,-0.13125,1.0371
187.6854,2.6337,65.74267,187.8785,3.45043,78.85514,176.7875,7.29208,91.62945,333.5746,-0.13136,1.0345
187.7687,2.62886,65.62185,187.9628,3.44765,78.79179,176.8701,7.28938,91.5962,333.7422,-0.1315,1.03128
187.8504,2.62409,65.50279,188.0443,3.4444,78.71749,176.9542,7.28664,91.56248,333.9104,-0.13162,1.02847
187.9342,2.61932,65.38369,188.1288,3.44052,78.62887,177.0364,7.28402,91.53019,334.0764,-0.13162,1.02841
188.017,2.61462,65.26622,188.2122,3.4367,78.54147,177.1208,7.28161,91.50043,334.2453,-0.13154,1.03038
188.1003,2.60991,65.14862,188.2948,3.4336,78.47054,177.2049,7.27907,91.46919,334.411,-0.13151,1.03112
188.1837,2.60528,65.03315,188.3765,3.43094,78.40993,177.2855,7.2765,91.43752,334.5795,-0.13157,1.02975
188.2676,2.60057,64.91545,188.4601,3.42769,78.33558,177.369,7.27373,91.40336,334.7452,-0.13172,1.02621
188.3498,2.59568,64.79341,188.5445,3.42378,78.24625,177.4527,7.27109,91.37088,334.9122,-0.13198,1.0202
188.433,2.59073,64.66988,188.6259,3.41978,78.15474,177.5362,7.26825,91.33596,335.079,-0.13214,1.01656
188.5172,2.58574,64.54534,188.7105,3.41641,78.07777,177.618,7.26531,91.29967,335.2463,-0.13223,1.01429
188.5989,2.58081,64.42225,188.7938,3.41353,78.01202,177.7023,7.26263,91.26668,335.4156,-0.13217,1.01578
188.6837,2.5761,64.30471,188.8764,3.41042,77.9409,177.7851,7.26009,91.23538,335.5811,-0.13214,1.01635
188.7646,2.57157,64.19175,188.9607,3.40659,77.85344,177.8692,7.25743,91.2026,335.7481,-0.13217,1.01568
188.849,2.56674,64.07099,189.0428,3.40269,77.7641,177.9509,7.25466,91.16853,335.916,-0.13221,1.01487
188.9319,2.5618,63.94767,189.1266,3.39936,77.68814,178.0339,7.25197,91.13542,336.0823,-0.13238,1.01092
189.0154,2.55693,63.82631,189.2114,3.39636,77.61967,178.1202,7.24921,91.1014,336.2494,-0.13251,1.00781
189.099,2.5521,63.70554,189.293,3.39292,77.54094,178.2014,7.24623,91.0646,336.4172,-0.13256,1.00661
189.1811,2.5474,63.58827,189.3753,3.38888,77.44852,178.2858,7.24318,91.0271,336.5832,-0.13247,1.00878
189.2639,2.54267,63.47015,189.4604,3.38482,77.35578,178.3679,7.24029,90.99142,336.7502,-0.13252,1.00764
189.349,2.53771,63.34644,189.5425,3.38147,77.27919,178.452,7.23747,90.95679,336.9174,-0.13273,1.00269
189.4322,2.5327,63.2215,189.6246,3.37851,77.21152,178.5352,7.23475,90.92326,337.0847,-0.13296,0.99744
189.5136,2.52758,63.09355,189.7094,3.37516,77.13501,178.6194,7.23194,90.8886,337.2522,-0.13308,0.99474
189.5972,2.52259,62.96901,189.7925,3.37115,77.04348,178.7004,7.22918,90.85459,337.4188,-0.13313,0.9936
189.6803,2.51773,62.84772,189.8752,3.36716,76.95227,178.7834,7.22638,90.82017,337.5857,-0.13327,0.99035
189.7633,2.51292,62.7277,189.9587,3.36369,76.87292,178.8668,7.22343,90.78377,337.7536,-0.13333,0.98897
189.8472,2.508,62.60479,190.0418,3.36057,76.80171,178.9511,7.22061,90.74906,337.9196,-0.13346,0.98579
189.931,2.50286,62.47641,190.1243,3.35713,76.723,179.0316,7.21781,90.71456,338.086,-0.13347,0.98554
190.0137,2.49784,62.35123,190.2076,3.35313,76.63154,179.1176,7.21485,90.67805,338.2526,-0.13338,0.98774
190.0984,2.49279,62.22514,190.2915,3.34907,76.5388,179.2015,7.21185,90.6411,338.4204,-0.1337,0.98028
190.1825,2.48767,62.09734,190.374,3.34565,76.46053,179.2833,7.20901,90.60609,338.588,-0.134,0.97336
190.2628,2.48278,61.97532,190.4578,3.34264,76.39194,179.3655,7.20615,90.57092,338.7553,-0.13397,0.97403
190.3482,2.47791,61.85363,190.5397,3.33924,76.31415,179.4474,7.20313,90.53366,338.9225,-0.13391,0.97553
190.4314,2.47292,61.72917,190.6219,3.33516,76.22102,179.5318,7.20015,90.49697,339.0903,-0.13396,0.97437
190.5135,2.46778,61.60094,190.7067,3.33106,76.12711,179.6154,7.19731,90.46204,339.2572,-0.13417,0.9695
190.5985,2.46253,61.46972,190.7903,3.32755,76.0469,179.6989,7.1944,90.42619,339.4223,-0.13443,0.96339
190.6798,2.45736,61.34071,190.8737,3.32443,75.97564,179.781,7.1914,90.38921,339.5906,-0.13459,0.95978
190.7648,2.45233,61.2152,190.9559,3.32106,75.89858,179.8662,7.18844,90.35268,339.7569,-0.1346,0.95952
190.8462,2.44753,61.09539,191.0388,3.31687,75.80295,179.947,7.18549,90.31643,339.9235,-0.13455,0.9606
190.932,2.44257,60.9715,191.1222,3.31249,75.7027,180.0318,7.18257,90.28048,340.091,-0.13453,0.96099
191.0138,2.43754,60.84594,191.205,3.30878,75.61802,180.1152,7.17953,90.24305,340.2587,-0.13466,0.958
191.0964,2.4324,60.71761,191.2889,3.30552,75.54361,180.1989,7.17637,90.20407,340.423,-0.13492,0.95206
191.1805,2.42733,60.59105,191.3708,3.30208,75.46499,180.2825,7.17316,90.16448,340.5938,-0.13516,0.94638
191.2638,2.42198,60.45773,191.4552,3.29815,75.37509,180.3647,7.17016,90.12757,340.7587,-0.13534,0.9424
191.3458,2.41678,60.32783,191.5372,3.29398,75.27974,180.4463,7.16713,90.09025,340.9288,-0.13519,0.94588
191.4302,2.41172,60.20159,191.6208,3.29036,75.1971,180.5299,7.16414,90.05338,341.0954,-0.13514,0.94695
191.5123,2.40673,60.07693,191.7033,3.28712,75.12306,180.6144,7.16109,90.01579,341.262,-0.1352,0.94546
191.5958,2.4017,59.95125,191.7872,3.28351,75.04058,180.6967,7.15789,89.97646,341.431,-0.13544,0.93991
191.6792,2.39646,59.82065,191.8716,3.2793,74.94439,180.7815,7.1547,89.93706,341.5977,-0.13568,0.93436
191.7622,2.39123,59.69012,191.9529,3.27502,74.84648,180.8636,7.15145,89.89713,341.7639,-0.13566,0.93499
191.8447,2.38606,59.56099,192.0366,3.27126,74.76046,180.9478,7.14829,89.85813,341.9303,-0.13549,0.93886
191.9287,2.38091,59.43241,192.1196,3.26789,74.68358,181.0287,7.14505,89.8182,342.0963,-0.13551,0.93833
192.0112,2.37574,59.30328,192.2028,3.26445,74.60492,181.1128,7.14199,89.78055,342.2641,-0.13555,0.9374
192.0954,2.37046,59.17158,192.2875,3.26022,74.5082,181.1972,7.13905,89.74429,342.4313,-0.13563,0.93564
192.1784,2.36505,59.03651,192.369,3.25578,74.40673,181.2779,7.13618,89.70899,342.5988,-0.13572,0.93339
192.2629,2.35974,58.90392,192.4514,3.25191,74.31831,181.3635,7.13288,89.66829,342.7663,-0.13588,0.92967
192.3446,2.35447,58.77252,192.5352,3.24846,74.2396,181.4435,7.12961,89.62804,342.9325,-0.13589,0.92954
192.428,2.34925,58.64219,192.6187,3.24487,74.15753,181.5272,7.12646,89.58917,343.0988,-0.13603,0.92621
192.5098,2.34408,58.51318,192.7014,3.24081,74.06465,181.6112,7.12329,89.55013,343.2656,-0.13607,0.92544
192.5959,2.33877,58.38061,192.7845,3.23657,73.96768,181.6935,7.12004,89.5102,343.4331,-0.13611,0.92444
192.6779,2.33372,58.25443,192.8685,3.23274,73.88018,181.7768,7.11678,89.47004,343.6016,-0.13625,0.92126
192.7592,2.32857,58.12577,192.9516,3.22918,73.79889,181.8609,7.11349,89.42946,343.7672,-0.13654,0.91454
192.8444,2.3232,57.99178,193.0333,3.22539,73.71213,181.9456,7.11016,89.38844,343.934,-0.1368,0.9085
192.9273,2.31782,57.85761,193.1166,3.22104,73.61279,182.0274,7.10701,89.34963,344.1002,-0.13693,0.90534
193.0102,2.31249,57.72441,193.1994,3.21653,73.50967,182.1105,7.10381,89.31019,344.268,-0.13686,0.90696
193.0937,2.3072,57.59241,193.282,3.21258,73.41961,182.1949,7.10048,89.26919,344.4344,-0.13668,0.9112
193.1767,2.30192,57.46066,193.3649,3.20913,73.34074,182.2772,7.09701,89.22643,344.6014,-0.1368,0.90848
193.2594,2.29651,57.32557,193.4491,3.20547,73.25698,182.3594,7.09343,89.18236,344.7703,-0.13696,0.90474
193.3426,2.29102,57.1887,193.5325,3.20108,73.15667,182.4459,7.09004,89.14056,344.9368,-0.13705,0.90277
193.425,2.28557,57.05261,193.6165,3.19641,73.04986,182.5286,7.08666,89.09897,345.1032,-0.13722,0.89865
193.5098,2.28013,56.91674,193.6996,3.1924,72.9583,182.6094,7.08328,89.05732,345.2695,-0.13734,0.89605
193.5926,2.2748,56.78374,193.7816,3.18876,72.87505,182.6936,7.07974,89.01366,345.4378,-0.13735,0.89563
193.6748,2.26939,56.64854,193.8656,3.18491,72.78701,182.778,7.07626,88.97083,345.6049,-0.13741,0.89443
193.7572,2.26394,56.51253,193.9495,3.18056,72.68781,182.8595,7.0729,88.92948,345.7724,-0.13775,0.88653
193.8416,2.25838,56.37391,194.0329,3.17596,72.58254,182.9443,7.06973,88.89038,345.939,-0.13796,0.88167
193.9232,2.25292,56.23764,194.1145,3.17184,72.48832,183.0268,7.06638,88.84914,346.1058,-0.13798,0.88105
194.0072,2.24745,56.10098,194.1984,3.16811,72.40319,183.1094,7.06281,88.80518,346.2722,-0.13791,0.8827
194.0906,2.24209,55.96728,194.2815,3.16421,72.31406,183.1918,7.05917,88.76024,346.4397,-0.13789,0.88312
194.175,2.2367,55.83258,194.3649,3.15984,72.21428,183.2766,7.05561,88.7164,346.6062,-0.13786,0.884
194.2567,2.23129,55.69756,194.4488,3.15528,72.10988,183.3592,7.0521,88.67325,346.7737,-0.13792,0.88251
194.3386,2.22574,55.5591,194.5319,3.15116,72.01584,183.442,7.04867,88.63093,346.9412,-0.1379,0.88301
194.4215,2.22007,55.41759,194.6164,3.14753,71.93279,183.5245,7.04527,88.5891,347.1082,-0.13812,0.87791
194.5057,2.21446,55.27755,194.6976,3.14369,71.84505,183.6084,7.04183,88.54672,347.2756,-0.13826,0.87464
194.5888,2.20907,55.14298,194.7821,3.1394,71.74703,183.6927,7.03817,88.5016,347.4434,-0.13836,0.87239
194.6714,2.20369,55.00874,194.8637,3.13479,71.64165,183.7754,7.03441,88.45526,347.6118,-0.13843,0.87058
194.7556,2.19826,54.87314,194.947,3.13047,71.54302,183.8572,7.03103,88.41366,347.7775,-0.13849,0.86938
194.8397,2.19264,54.73291,195.0306,3.12663,71.45512,183.9409,7.02747,88.36975,347.9456,-0.13849,0.86935
194.9219,2.18713,54.59537,195.1122,3.12273,71.36613,184.0238,7.0238,88.32463,348.1106,-0.13858,0.86722
195.004,2.18169,54.45937,195.1958,3.11826,71.26402,184.1084,7.02028,88.28123,348.2774,-0.13871,0.86424
195.0879,2.17633,54.3257,195.2795,3.1136,71.15752,184.1923,7.01677,88.23794,348.446,-0.13888,0.86016
195.1713,2.1709,54.19008,195.3637,3.10954,71.06457,184.274,7.01307,88.19247,348.613,-0.13894,0.85898
195.2559,2.16525,54.0492,195.4462,3.10575,70.978,184.3588,7.00953,88.14874,348.779,-0.13876,0.86312
195.3378,2.15941,53.90322,195.5284,3.10165,70.88428,184.4403,7.00583,88.10318,348.9458,-0.13879,0.86235
195.4205,2.15354,53.75684,195.6118,3.09706,70.77931,184.5236,7.00201,88.05619,349.1138,-0.13882,0.86169
195.5059,2.14779,53.61336,195.6949,3.0923,70.67069,184.6068,6.99857,88.01382,349.2803,-0.13887,0.86042
195.5885,2.14222,53.47414,195.7793,3.08787,70.56931,184.6909,6.99496,87.9693,349.4472,-0.13928,0.85091
195.6709,2.13652,53.33199,195.8616,3.08395,70.47972,184.7733,6.99123,87.92335,349.6148,-0.13976,0.83995
195.7546,2.13099,53.1939,195.9461,3.0799,70.38719,184.8559,6.98746,87.87696,349.7795,-0.14039,0.82537
195.8384,2.12545,53.05571,196.0277,3.07526,70.28131,184.9391,6.98368,87.83039,349.9478,-0.14084,0.81485
195.922,2.11976,52.91367,196.1113,3.07031,70.16814,185.0238,6.98006,87.78581,350.1135,-0.141,0.81114
196.0044,2.1141,52.77221,196.1944,3.06569,70.06255,185.1073,6.97631,87.73953,350.2826,-0.14081,0.81556
196.0884,2.1084,52.62993,196.2781,3.06171,69.97155,185.1884,6.97257,87.69355,350.4506,-0.1406,0.82048
196.1711,2.10273,52.48854,196.361,3.05773,69.88063,185.273,6.96886,87.6478,350.617,-0.14028,0.8279
196.2552,2.09715,52.34915,196.4429,3.05324,69.77798,185.3547,6.96512,87.60178,350.7855,-0.14018,0.83017
196.3378,2.09154,52.20904,196.5269,3.04838,69.66679,185.4385,6.96135,87.55533,350.9525,-0.14018,0.83011
196.4219,2.08579,52.06569,196.6094,3.04385,69.56338,185.5226,6.95768,87.5101,351.1194,-0.14015,0.83078
196.5029,2.08002,51.92158,196.6932,3.03962,69.46666,185.6062,6.95395,87.46416,351.2859,-0.14011,0.83176
196.5872,2.07424,51.7773,196.7775,3.03551,69.37278,185.6896,6.9501,87.41664,351.4538,-0.13981,0.83864
196.6701,2.06839,51.63135,196.8608,3.0309,69.26751,185.7723,6.94619,87.36855,351.6228,-0.13938,0.84858
196.7545,2.06261,51.48699,196.944,3.02591,69.15331,185.8539,6.9423,87.32057,351.7878,-0.13905,0.85637
196.836,2.05677,51.34116,197.0255,3.02138,69.04986,185.9364,6.9383,87.27138,351.9548,-0.13905,0.85621
196.9186,2.05089,51.19431,197.1084,3.0173,68.95661,186.022,6.93443,87.22369,352.1238,-0.13919,0.85309
197.0036,2.0449,51.04494,197.1917,3.01306,68.85967,186.1049,6.93056,87.17603,352.2918,-0.13942,0.84764
197.0851,2.03905,50.89901,197.2756,3.0083,68.75088,186.1876,6.92673,87.12879,352.457,-0.13966,0.84209
197.1685,2.03335,50.75648,197.3596,3.00323,68.63501,186.2721,6.92289,87.08149,352.6238,-0.13975,0.84015
197.2534,2.02759,50.61277,197.4413,2.99858,68.52884,186.3553,6.91909,87.03469,352.7922,-0.13998,0.83485
197.3346,2.02177,50.46761,197.5258,2.99446,68.43461,186.4364,6.91504,86.98478,352.9574,-0.14002,0.83389
197.4197,2.01598,50.32306,197.6088,2.99021,68.33741,186.5202,6.91101,86.93523,353.125,-0.14018,0.8301
197.5003,2.01014,50.17723,197.6914,2.98541,68.22781,186.6029,6.90707,86.88663,353.2936,-0.14019,0.82996
197.5847,2.00421,50.02923,197.7747,2.98042,68.11372,186.686,6.90316,86.8385,353.4584,-0.14026,0.82835
197.667,1.99844,49.88505,197.8572,2.97571,68.00617,186.7684,6.89919,86.78961,353.6263,-0.14037,0.82578
197.7531,1.99273,49.74272,197.94,2.97118,67.90255,186.8526,6.89525,86.74108,353.7938,-0.14027,0.82805
197.8364,1.98698,49.59898,198.024,2.96648,67.79523,186.9354,6.89134,86.69286,353.9621,-0.14043,0.82425
197.9185,1.98116,49.45386,198.1064,2.96165,67.68476,187.0182,6.88742,86.64462,354.1289,-0.14072,0.81757
198.0018,1.97534,49.3086,198.1897,2.95666,67.57067,187.1008,6.88342,86.59532,354.2968,-0.1409,0.81343
198.0842,1.96946,49.16187,198.2751,2.95195,67.46321,187.1832,6.87918,86.54311,354.4638,-0.14099,0.81141
198.1684,1.96363,49.01625,198.3558,2.94766,67.36512,187.267,6.8749,86.49027,354.629,-0.14088,0.81392
198.25,1.95766,48.86712,198.4389,2.94327,67.26484,187.3493,6.87076,86.43934,354.7982,-0.14077,0.81644
198.3346,1.95171,48.71867,198.5209,2.93834,67.15208,187.4334,6.86653,86.38723,354.9652,-0.1407,0.81804
198.4158,1.94582,48.57177,198.6038,2.93317,67.03397,187.517,6.86234,86.33561,355.1316,-0.14085,0.81465
198.4996,1.93977,48.42065,198.6875,2.92814,66.91902,187.6004,6.85814,86.28389,355.3,-0.14121,0.80633
198.5827,1.93374,48.27013,198.7717,2.92363,66.81586,187.6832,6.85388,86.23141,355.4652,-0.14146,0.80043
198.6664,1.92781,48.12208,198.8536,2.91921,66.71489,187.7683,6.84978,86.18089,355.6316,-0.14158,0.79765
198.7498,1.92197,47.9762,198.9379,2.91423,66.60103,187.8502,6.84565,86.13001,355.8006,-0.14153,0.79877
198.8345,1.91621,47.83242,199.0205,2.90886,66.4784,187.9321,6.84132,86.07669,355.9678,-0.14149,0.79985
198.9166,1.91032,47.68562,199.1033,2.90381,66.36285,188.0166,6.8371,86.02471,356.1336,-0.14173,0.79431
199.0005,1.90436,47.53677,199.187,2.89932,66.26024,188.0992,6.83299,85.97403,356.3011,-0.14221,0.78317
199.0831,1.89835,47.3868,199.2692,2.8949,66.15931,188.1828,6.82883,85.92279,356.4685,-0.14242,0.77823
199.1674,1.89229,47.23555,199.3517,2.8901,66.04952,188.2669,6.82468,85.87172,356.6362,-0.14268,0.77213
199.2475,1.88641,47.0887,199.4348,2.88488,65.93036,188.3507,6.82044,85.81943,356.802,-0.1426,0.77398
199.3325,1.8806,46.94367,199.5183,2.87988,65.81603,188.4352,6.81623,85.76761,356.9694,-0.1426,0.77398
199.4163,1.87478,46.79832,199.6023,2.87535,65.71252,188.5167,6.8119,85.71427,357.136,-0.14251,0.77617
199.4988,1.86878,46.64849,199.6842,2.87062,65.60438,188.6001,6.80736,85.65833,357.3026,-0.14239,0.77882
199.5828,1.86252,46.49231,199.7686,2.86531,65.48305,188.684,6.80308,85.60561,357.4709,-0.14242,0.77823
199.6654,1.85622,46.33512,199.8507,2.85979,65.35687,188.7673,6.79875,85.55229,357.6372,-0.14248,0.77675
199.7486,1.85011,46.18248,199.9347,2.85459,65.23808,188.8502,6.79443,85.4991,357.805,-0.1424,0.7787
199.8314,1.84408,46.03193,200.0164,2.84978,65.12808,188.9331,6.79012,85.44591,357.9731,-0.14232,0.78065
199.916,1.8381,45.88281,200.1005,2.84512,65.02159,189.015,6.78571,85.39158,358.1392,-0.14244,0.77782
199.9998,1.83202,45.73109,200.1828,2.84004,64.90565,189.1001,6.78127,85.33696,358.305,-0.14248,0.7769
200.0816,1.82587,45.5776,200.2668,2.8347,64.78345,189.183,6.77665,85.28003,358.4704,-0.14255,0.77525
200.1645,1.81972,45.42391,200.3483,2.82953,64.66539,189.2651,6.77242,85.22791,358.6382,-0.14278,0.76996
